"YEAR","STATE","ew","BpS_Code","BPS_LLID","sclass","PERC_CHNG","AREA_CHNG","PREV_AREA","PERC_CHNG_VAR","AREA_CHNG_VAR","PREV_AREA_VAR","nPlots_AREA","N"
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1705020202","B",-5.54828431372549,-131.921179269046,2377.69320765873,32.550651275855,18775.9070865668,6099349.39174208,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1705020203","B",0.748621897807938,15.8452700301571,2116.59184383386,0.860324245925918,105227.316327123,5301001.1109666,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1705020203","E",-0.682137676269059,-15.8452700301571,2322.88445300698,0.38302707637424,105227.316327123,5870464.96375564,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1705020204","A",-4.31936417174531,-27.5435576493429,637.676207751046,21.2751832804249,3268.84797866415,481153.983276814,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1705020204","B",-9.89008376708667,-909.958230975409,9200.71308196266,25.2591000026272,217795.310267253,22303870.1504637,3,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1705020204","E",14.6292564354192,819.473715831014,5601.60879979499,103.985666571264,185675.2716871,15226459.4395017,4,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1705020205","A",Inf,160.226762357289,0,NA,27931.058870651,0,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1705020205","B",-6.89775,-160.226762357289,2322.88445300698,50.7344053952592,27931.058870651,5870464.96375564,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1705020206","A",2.88366576034739,25.971458104536,900.640374542132,8.86701650137325,733.854482525493,882510.964234277,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1705020206","E",-1.82601552658941,-25.971458104536,1422.30215057617,3.55546663166496,733.854482525493,2200903.59246143,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1705020301","A",Inf,407.884135907402,0,NA,80732.2408777427,0,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1705020301","B",-5.35373479900363,-662.327117552284,12371.309794343,5.18931728695655,151161.566443717,28280316.6926235,5,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1705020301","E",2.40511069174817,118.481603009082,4926.24324591742,2.18473638498026,52539.060987466,9126431.82017335,4,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1705020302","A",-6.98608593116217,-162.278703968674,2322.88445300698,51.5754664843017,65294.0375267378,5870464.96375564,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1705020302","B",9.79400270892151,234.634793233028,2395.6986760816,98.9018418959723,59896.5918146683,5917012.63780075,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1705020302","E",-1.64349458562333,-72.3560892643544,4402.57545703515,1.36013108540672,5397.44571206943,9973903.92137647,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1705020308","E",0,0,2395.6986760816,0,0,5917012.63780075,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1706010301","A",Inf,95.3914077224741,0,NA,8334.65464856393,0,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1706010301","B",-10,-95.3914077224741,953.914077224741,89.7717068816057,8334.65464856393,833465.464856392,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1706010403","B",Inf,14.5644855203538,0,NA,230.785002073629,0,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1706010404","E",0.362917402171141,15.2072613636748,4190.28166538664,0.0658999361562459,134.903411846737,8969654.57983012,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1706010506","A",-10.2040816326531,-864.553334573487,8472.62267882017,99.0562962412389,725516.724339145,69678626.2055315,1,5870
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1706010506","B",Inf,864.553334573487,0,NA,725516.724339145,0,1,5870
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1706010604","A",-0.659850692023999,-11.4908111129706,1741.42593951431,0.504946540286703,156.237409744161,3588340.7508453,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1706010604","B",Inf,48.2717821246913,0,NA,2757.21304135338,0,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1706010604","C",-9.80392156862745,-36.7809710117207,375.165904319552,111.468897164295,1600.77406494005,166544.533716363,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707010302","A",Inf,49.5051603401554,0,NA,2999.5147285671,0,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707010302","B",Inf,52.469602834794,0,NA,3369.50115488776,0,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707010305","B",0,0,1805.32819907647,0,0,3734055.13399554,1,5870
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020101","A",0,0,2190.27456900091,0,0,5391538.37077494,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020101","B",-1.17324267157183,-81.9504194997395,6984.95046979051,0.434758944808561,211738.491150208,17232546.9556767,5,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020101","E",0.557865954122955,81.9504194997395,14689.9840175006,0.0592160137195149,211738.491150208,36873104.1156499,8,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020102","A",-10.2040816326531,-272.124562878353,2666.82071620786,95.9244004192149,69605.9466561388,6684955.11685557,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020102","B",-1.86808172036626,-219.255056724558,11736.9092761943,0.726284315344516,53224.8905139606,29218536.3369734,5,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020102","C",-10.3092783505155,-265.25930902219,2573.01529751525,97.9124180705857,66138.1622896149,6222939.68982986,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020102","E",Inf,223.914166484738,0,NA,55510.9528792197,0,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020103","B",0,0,371.52532376678,0,0,155128.795958205,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020103","E",0,0,4009.02381423505,0,0,9057960.44608403,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020104","A",-4.20656790770853,-31.6844493696203,753.213785317921,17.5709907015333,7421.16521945437,590171.11567763,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020104","B",3.51812986107347,85.2747363877174,2423.86551250549,13.5245418458092,18562.1004699821,6356433.17943886,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020104","E",-1.3094431273794,-53.5902870180971,4092.60134308757,0.904600705779933,2987.53909133379,8977670.28120922,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020105","A",Inf,219.027456900091,0,NA,53915.3837077494,0,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020105","B",-10,-219.027456900091,2190.27456900091,110.150372017213,53915.3837077494,5391538.37077494,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020107","B",0,0,2190.27456900091,0,0,5391538.37077494,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020108","A",-0.0994091676783098,-4.13833610437629,4162.9320524723,0.0043930242723487,95215.0962048393,9025583.21120822,3,11339
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020108","B",-1.44605357433374,-217.101519350261,15013.3800851943,0.861877515358589,40205.0118177875,95428890.8861054,4,11339
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020108","E",10.0583700445426,221.239855454638,2199.55971469429,113.426938745712,55010.0843870517,5423616.45213512,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020109","E",0.454718111437301,21.4340613035928,4713.70300950686,0.101863961249898,416.157135553571,11159606.6883688,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020110","B",Inf,69.9638827756439,0,NA,5117.11665109276,0,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020110","E",-1.15592283203084,-69.9638827756439,6052.64303437317,0.551270636605116,5117.11665109276,15412819.0180547,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020112","B",Inf,1236.18094241433,0,NA,692204.768614989,0,1,5870
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020112","E",-8.92857142857143,-1648.24125655245,18460.3020733874,35.3919785989391,1230586.25531554,154364739.866781,1,5870
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020113","E",0,0,2431.09428005462,0,0,6148158.19515567,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020203","E",-0.334278350515464,-6.83409538254511,2044.43254312066,0.135180348217344,57.6485970203898,5159079.75158709,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020204","B",-9.80392156862745,-538.701775680284,5494.7581119389,45.7133895277417,140821.897777784,14651110.2448006,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020204","E",Inf,549.177333313234,0,NA,146351.974620355,0,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020206","A",0,0,3792.84156318541,0,0,11464553.2476881,1,5870
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020206","B",2.33191241476002,210.766241558831,9038.34295939977,4.93459936404665,54831.3290635252,74121804.9318268,2,11339
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020206","C",-10.3092783505155,-210.766241558831,2044.43254312066,128.574129105094,54831.3290635252,5159079.75158709,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020206","E",0,0,13740.5758958565,0,0,74273930.7704578,4,11339
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020207","A",0.474788481060382,5.09452662416385,1073.00973536381,0.0969460374827556,25.5305892011688,508914.07948131,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020207","B",-1.0513616281134,-202.078330564652,19220.6301962217,0.399529566573985,40169.1513000063,134196995.554738,3,11339
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020207","E",11.1135277645919,208.424757884753,1875.4149204432,121.400815461572,38242.6373746302,3459775.34058431,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020208","B",-3.21550698238809,-213.850796577978,6650.60899414235,3.20422142572754,56209.4004412966,14044312.8757419,4,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020208","E",8.46778687403265,213.850796577978,2525.46267117059,70.810958226476,56209.4004412966,6297794.50847652,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020209","A",-9.9009900990099,-4.02207802345133,40.6229880368585,95.2483332843544,16.0372805069789,1635.96298451692,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020209","B",0.0493447536981727,7.66471472393556,15532.988108155,0.00103344029156624,58.2400492886051,102980803.375384,3,11339
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020209","E",-0.649245252394092,-3.64263670048422,561.057117792083,0.409560153869839,13.1541097501172,312064.161700175,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020210","E",0,0,15215.262162195,0,0,131741534.314285,1,5870
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020301","B",-0.105492059244187,-4.85487515476822,4602.1237897446,0.00557474637242325,22.0111658260604,10814213.5208529,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020301","E",0,0,4131.68181708048,0,0,8805179.94168505,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020302","B",58.6439617965787,335.983613641959,572.921070386414,3865.6132869081,68773.798738356,368897.038174922,3,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020302","E",-2.63505410286686,-325.617022842076,12357.1285495738,1.27579562536455,68924.0348865783,28658809.0493223,6,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020303","A",Inf,91.0068676047316,0,NA,8658.16471073092,0,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020303","B",-2.94906448006948,-140.331897336447,4758.52251738969,4.48127108295608,56642.960010523,12019891.0539917,3,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020303","E",0.71142265090566,61.0148162204139,8576.45116341747,0.146393425196052,65417.2381093689,20134375.0917226,5,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020304","B",12.1573100861967,266.27847109255,2190.27456900091,166.12180947806,66215.4023560954,5391538.37077494,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020304","E",-5.42883482084864,-261.613275891223,4818.95811024745,14.7165648162738,66239.8005172802,11833305.2156688,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020305","E",0,0,12915.7680427818,0,0,112462957.585789,1,5870
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020401","A",Inf,204.443254312066,0,NA,51590.7975158709,0,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020401","B",-7.4803449781905,-1047.59629241231,14004.6521312406,21.8713990729821,644689.08818649,78451627.5746288,4,11339
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020401","C",Inf,82.1215174081071,0,NA,8324.1634955139,0,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020401","E",0,0,13410.6602316388,0,0,31170262.5966732,6,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707020411","B",0,0,2044.43254312066,0,0,5159079.75158709,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030108","A",-9.63134451690426,-463.394465666959,4811.31647667303,42.8251784485861,106846.47758891,10909819.7497777,3,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030108","B",-5.90725717175184,-701.279424530546,11871.489663325,16.0701947637993,790089.850084099,67149466.549013,5,11339
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030108","E",24.9691241164396,1164.67389019751,4664.45632920975,309.23801689815,682172.991764762,10790169.1368346,5,11339
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030305","A",-9.9009900990099,-742.623368172213,7500.49601853935,103.871805664941,596220.990646754,60820503.2558754,1,5870
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030305","B",-0.0872214090225143,-13.7921657111672,15812.8214915756,0.00332316926909573,124851.986913556,106727022.465046,4,11339
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030305","E",0.298910858091339,13.7921657111672,4614.14008150641,0.0730148679078547,124851.986913556,11747971.5502138,3,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030307","B",-10.0322440807935,-488.041229712555,4864.72643390824,50.2802072047569,121409.070017957,12062703.7291383,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030307","E",10.9149971423121,250.984709911214,2299.448242073,132.534514081469,182749.232943259,5771495.92964164,3,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030308","A",-1.78731739165919,-13.2706636809676,742.490603118246,3.38742898157392,190.538057324417,596455.943147582,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030308","B",0,0,1681.37490938725,0,0,3058620.33520322,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030308","E",0,0,2666.82071620786,0,0,6684955.11685557,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030309","B",-10.3092783505155,-41.9474402861251,406.890170775414,97.9124180705856,1653.94774564293,155619.943387543,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030309","E",9.39258465313721,50.3534241415947,536.097634475684,81.2739711725157,2383.24600229335,270146.059653103,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030402","B",-9.9009900990099,-255.408285443208,2579.6236829764,94.3046667830677,64028.8212345579,6531580.05413725,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030402","E",10.5058980039832,255.408285443208,2431.09428005462,114.828255440461,64028.8212345579,6148158.19515567,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030403","A",0,0,125.692163953025,0,0,15506.7915782661,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030403","B",-4.63561956427865,-811.035189109278,17495.7236646205,2.61680257793348,341943.96783642,38416716.4749651,12,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030403","E",3.49830499646267,756.493653547545,21624.5768825896,1.25717266165783,359009.873899714,47348664.4984566,15,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030404","A",0,0,2414.72084835088,0,0,6049047.19600413,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030404","B",0.199946231336364,13.6827208180935,6843.20015768413,0.0104119365683539,202.554258606828,12402059.3477148,5,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030404","E",0,0,7934.92871907415,0,0,18565703.3335688,4,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030405","A",37.9013639582546,240.702403965804,635.075835874715,1599.30994837155,60270.1518983989,448986.782547226,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030405","B",-7.51057596702013,-488.035619527589,6497.97860604318,20.2759308760895,126455.420322377,15509750.3536844,3,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030405","C",0,0,904.232718696337,0,0,910212.539380856,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030405","E",2.87957923105198,237.795068210799,8257.97969531566,2.22779253432943,66279.6486828538,18297492.4506889,5,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030406","A",0,0,116.510193371617,0,0,14121.1243260234,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030406","B",-0.432451756395155,-52.015906036075,12028.1407733595,0.0382211956662454,1464.74054821732,30152742.7613108,5,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030406","E",-4.21433677144855,-209.933174342934,4981.40480289086,8.58029040931774,49818.6686584071,12257933.4733316,3,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030502","A",4304.06659789535,243.911196803119,5.6669940219417,17414730.1914321,61718.6735639642,30.1867504495509,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030502","B",-0.433270107031005,-61.2035518182692,14125.9576474519,0.0910566509236952,99976.0031672228,98686755.6154144,3,11339
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030502","E",0.0907669860905536,17.6789340217703,19477.2733823429,0.00276110319668239,179883.632253548,114732593.299464,4,11339
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030507","A",Inf,213.912528545248,0,NA,49260.5826128903,0,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030507","B",-3.06672010598523,-111.628612460635,3640.00001965528,5.32721380596618,12878.2747864674,7584326.23172786,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030507","E",-4.26627284945521,-150.499501914997,3527.65768214321,10.0075922752657,47892.5594206348,7031898.88208337,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030508","A",-2.50928791610628,-164.494712145526,6555.43395756576,2.09778472071303,24493.5651640676,14633033.794144,3,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030508","B",3.09274804043934,175.996089920372,5690.60549450291,3.66114047923926,24635.9706888159,12409802.2656007,4,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1707030701","B",0,0,2197.20365748411,0,0,5345104.08411776,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000101","A",-9.99385232901582,-1449.84413863228,14507.3600339566,54.8424432533497,1179132.07743932,117913279.795995,2,11339
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000101","B",3.90145933521996,210.603323942396,5398.06533522467,7.00082064315858,49847.8029842357,13398769.6452425,3,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000101","E",-9.61538461538461,-210.118936297328,2185.23693749221,101.840210814731,49618.7667853861,5366765.81550736,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000102","A",Inf,172.508546058458,0,NA,26956.8808017056,0,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000102","B",-9.61538461538461,-141.121766885725,1467.66637561154,82.0827917848211,18039.9952642034,1951205.88777624,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000102","E",-9.61538461538461,-34.6257259095579,360.107549459402,82.0827917848211,1086.04090356807,117466.184129922,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000201","A",0.480211997405672,12.2689598904192,2554.90490797852,0.228636196712553,169.173008391926,6471116.58762278,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000201","B",-0.2565,-5.61805426948734,2190.27456900091,0.0724704081334947,35.4721440374617,5391538.37077494,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000201","E",-0.100882734849198,-10.6094401370406,10516.606387505,0.00227512184842573,173.388321468031,25183058.9731212,5,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000202","B",0,0,4399.11942938858,0,0,10783048.0941858,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000202","E",0,0,6785.78959968485,0,0,16737781.4711341,3,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000203","A",-10,-219.027456900091,2190.27456900091,110.150372017213,53915.3837077494,5391538.37077494,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000203","B",-3.22662327409919,-562.986049156153,17448.149391203,1.38349839275744,365002.565403082,41981069.9266695,10,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000203","E",32.892578779384,1113.44556633549,3385.09660128369,698.815199024867,251806.01734869,7408278.48124292,7,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000204","B",0.821193307091939,33.2428922710114,4048.12021529171,0.372515953207523,1241.97594240453,9218407.29037531,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000204","E",0,0,4586.22988499056,0,0,11378349.8290834,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000205","A",-2.37223968841296,-59.6589291998135,2514.87779633793,1.48836821307418,3765.69373213793,1733234.2845149,6,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000205","B",3.10029908875734,456.226298755449,14715.5576186139,1.57726711439869,336116.119869831,34682839.3510209,12,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000205","C",Inf,126.380652962346,0,NA,9954.93812046564,0,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000205","D",Inf,46.3715483505635,0,NA,2416.67791692534,0,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000205","E",-1.55487909352218,-594.503264768288,38234.6940829716,0.141798339257411,319231.566215145,88750421.1545219,18,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000401","B",0.274893918777764,25.426910301866,9249.71727818473,0.0192708754363733,724.777391518044,22212492.6191721,4,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000401","E",0,0,4541.0661902339,0,0,10858878.2773798,2,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000402","A",-3.08351163465675,-176.358055106225,5719.38996837469,3.65182039884447,54838.1434252941,12906236.5123455,5,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000402","B",-0.248110302668971,-68.4501261277629,27588.5867662211,0.0046755279697188,179939.973099783,63115929.8865047,15,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000402","C",Inf,255.490490797852,0,NA,64711.1658762279,0,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000402","E",0.038404772022058,10.2873344602694,26786.604681212,0.000730536792057661,304830.810036682,63424390.8593787,15,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000403","B",0,0,2190.27456900091,0,0,5391538.37077494,1,5469
2018,"Oregon","eastside","RaPIPOm_fdp","RaPIPOm_fdp_1712000403","E",0,0,2199.55971469429,0,0,5423616.45213512,1,5469
2018,"Oregon","eastside","RaPIPOm_fpd","RaPIPOm_fpd_1707010303","B",28.3018867924528,599.478019727842,2118.15566970504,762.017623879293,348827.227132534,4354914.13784572,1,5870
2018,"Oregon","eastside","RaPIPOm_fpd","RaPIPOm_fpd_1707010303","E",-9.43396226415095,-599.478019727842,6354.46700911513,84.6686248754771,348827.227132534,39194227.2406115,1,5870
2018,"Oregon","eastside","RaPIPOm_fpd","RaPIPOm_fpd_1801020602","E",0,0,2250.983753761,0,0,6580667.8207086,1,5870
2018,"Oregon","eastside","RaPIPOm_fpd","RaPIPOm_fpd_1801020604","B",0,0,2572.64752786579,0,0,7875027.7487323,1,5870
2018,"Oregon","eastside","RaPIPOm_fpd","RaPIPOm_fpd_1801020604","E",0,0,4646.76233562532,0,0,43976647.4583379,1,5870
2018,"Oregon","eastside","RaPIPOm_fpl","RaPIPOm_fpl_1707030102","A",4.68306719971827,168.727179305954,3602.92031077634,11.8574201048249,58169.6163517176,6986824.34228172,3,5469
