"YEAR","STATE","ew","BpS_Code","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N"
2017,"Oregon","eastside","RaMCONsw_fdm","A",0.0899886041901277,13853.885881114,7.12138236470856e-07,57827482.9603266,4,7549
2017,"Oregon","eastside","RaMCONsw_fdm","B",0.148410169442835,40831.4340567356,7.23276543043483e-07,221155628.243097,10,14487
2017,"Oregon","eastside","RaMCONsw_fdm","D",0.00329750775089248,507.65645810478,2.14730079630722e-09,357811.86756771,1,7549
2017,"Oregon","eastside","RaMCONsw_fdm","E",0.397824384205572,109451.664739915,3.8015881715399e-06,519026096.451113,27,14487
2017,"Oregon","eastside","RaMCONsw_fiw","A",0.195538663715011,57603.2829951785,9.3776195112039e-07,207444702.881594,44,14824
2017,"Oregon","eastside","RaMCONsw_fiw","B",1.05500794898974,290259.674658609,2.34960905608558e-05,1352853654.2088,92,14487
2017,"Oregon","eastside","RaMCONsw_fiw","C",0.0232340664137103,6392.28601518874,3.94496823673461e-08,22095676.4534748,3,14487
2017,"Oregon","eastside","RaMCONsw_fiw","D",0.0328204233858325,9668.49266736882,6.61376368634938e-08,41374776.2660109,7,14824
2017,"Oregon","eastside","RaMCONsw_fiw","E",2.6318315914451,775305.18556993,0.000130144716751192,2795269154.5897,290,14824
2017,"Oregon","eastside","RaMCONsw_fvw","A",0.0470083658073676,12933.2039427241,1.16055209283121e-07,54698314.7772279,5,14487
2017,"Oregon","eastside","RaMCONsw_fvw","B",0.11786136241001,32426.6757806984,5.16552191702044e-07,185216217.565921,8,14487
2017,"Oregon","eastside","RaMCONsw_fvw","E",0.224124377879254,61662.3496236123,1.34089863137203e-06,266246829.873405,20,14487
2017,"Oregon","eastside","RaMEVG_ftd","A",0.180858428187869,53278.6663416744,7.90079071951232e-07,168762537.638766,29,14824
2017,"Oregon","eastside","RaMEVG_ftd","B",0.454182382053807,133796.538177228,4.40856229109919e-06,516098807.439569,53,14824
2017,"Oregon","eastside","RaMEVG_ftd","C",0.0146092200769173,1770.25795556039,2.58675820333985e-08,3614898.98130667,1,6938
2017,"Oregon","eastside","RaMEVG_ftd","D",0.00346832024654004,420.270313989564,1.42038230062845e-09,197748.706848806,1,6938
2017,"Oregon","eastside","RaMEVG_ftd","E",0.702811598504503,207039.644394587,9.98765428446153e-06,780334629.313232,79,14824
2017,"Oregon","eastside","RaMEVG_fuc","A",0.0481908695921419,5839.48149399525,9.17629396097763e-08,11394873.6966712,5,6938
2017,"Oregon","eastside","RaMEVG_fuc","B",0.325867702200333,45828.7725263382,1.62762800265359e-06,118595404.829282,25,7275
2017,"Oregon","eastside","RaMEVG_fuc","C",0.0167761282021075,2032.83092847681,1.90088355952794e-08,2537353.04483741,2,6938
2017,"Oregon","eastside","RaMEVG_fuc","D",0.015237071811264,1846.3372754548,2.53903441556661e-08,3518561.66572417,2,6938
2017,"Oregon","eastside","RaMEVG_fuc","E",0.409240442868441,57553.992120599,2.64205573939122e-06,203384699.267866,24,7275
2017,"Oregon","eastside","RaOAPI_fop","A",0.0265872603528941,7314.83544506434,6.47678962064689e-08,38763933.373246,3,14487
2017,"Oregon","eastside","RaOAPI_fop","B",0.0456343351799895,12555.1729684024,1.40684174204773e-07,76747312.7448282,3,14487
2017,"Oregon","eastside","RaOAPI_fop","D",0.0394469130316821,6072.91374748433,2.53093393498903e-07,38518510.741495,1,7549
2017,"Oregon","eastside","RaOAPI_fop","E",0.0865718376557943,23818.1271113941,2.5597704079152e-07,80531118.7425918,7,14487
2017,"Oregon","eastside","RaPICOpu_fld","A",0.484554966364651,133313.466524966,5.32023013931026e-06,572236533.576674,49,14487
2017,"Oregon","eastside","RaPICOpu_fld","B",0.586429269052598,161341.693215194,7.61531292870815e-06,677714058.439136,61,14487
2017,"Oregon","eastside","RaPICOpu_fld","C",0.0209029097748645,5750.92519111384,2.65398663558995e-08,13321896.7374764,3,14487
2017,"Oregon","eastside","RaPICOpu_fld","E",0.071809097088822,19756.5195394871,1.89719038754929e-07,67181908.6430724,8,14487
2017,"Oregon","eastside","RaPICOpu_flp","A",0.0176843635141149,2142.88545418981,2.64390936872391e-08,3599554.60184268,2,6938
2017,"Oregon","eastside","RaPICOpu_flp","B",0.0607745725955588,16720.6395800099,1.50583120950876e-07,59057220.5430915,8,14487
2017,"Oregon","eastside","RaPICOpu_flp","E",0.106158136712305,12863.6083975045,2.30102319235099e-07,23562857.6853504,8,6938
2017,"Oregon","eastside","RaPICOpu_flw","A",0.0801643613845672,22055.2664811495,2.41525308592799e-07,87567126.6684673,9,14487
2017,"Oregon","eastside","RaPICOpu_flw","B",0.0380081457463273,10457.0131715787,8.82421714769993e-08,45891412.9437493,4,14487
2017,"Oregon","eastside","RaPICOpu_flw","E",0.0672248986101935,18495.2892707944,1.92775533167189e-07,79143544.0127735,6,14487
2017,"Oregon","eastside","RaPIJEsp_fjp","A",0.0191547132996781,2321.05365150941,1.72720999894829e-08,2174066.1375301,3,6938
2017,"Oregon","eastside","RaPIJEsp_fjp","B",0.0627937583755562,18498.268144605,1.89489156912978e-07,107064971.741154,6,14824
2017,"Oregon","eastside","RaPIJEsp_fjp","C",0.014995300543569,2308.5498919918,3.23799695000338e-08,4484976.32412205,1,7549
2017,"Oregon","eastside","RaPIJEsp_fjp","D",0.0128352704848576,1555.3013485976,1.61764400360101e-08,2223971.51402998,1,6938
2017,"Oregon","eastside","RaPIJEsp_fjp","E",0.0918557511135966,25271.8668700894,2.39279628873146e-07,54435969.7835347,14,14487
2017,"Oregon","eastside","RaPIPOm_fdp","A",0.269861510406323,74245.8047718292,1.63635462553273e-06,174438390.447195,70,14487
2017,"Oregon","eastside","RaPIPOm_fdp","B",1.48507946366022,408583.34989511,4.41231949399027e-05,1137807351.40602,211,14487
2017,"Oregon","eastside","RaPIPOm_fdp","C",0.041755795266558,5059.71765584989,5.25303827887541e-08,6183296.55827261,6,6938
2017,"Oregon","eastside","RaPIPOm_fdp","D",0.00304152757242479,368.554129090607,1.10887302405391e-09,154320.58929104,1,6938
2017,"Oregon","eastside","RaPIPOm_fdp","E",1.64333350664365,452123.085376503,5.41984507214347e-05,950743155.653466,245,14487
2017,"Oregon","eastside","RaPIPOm_fpd","A",0.0144030974184624,2217.37929780931,2.9236141786369e-08,4024084.01773506,1,7549
2017,"Oregon","eastside","RaPIPOm_fpd","B",0.179311453902744,27605.2778226976,2.50583820469074e-06,150293783.812888,5,7549
2017,"Oregon","eastside","RaPIPOm_fpd","E",0.07529163932537,11591.2652318937,6.35211616237961e-07,70396948.6810585,3,7549
2017,"Oregon","eastside","RaPIPOm_fpl","A",0.870104198090985,239387.922810272,1.59535226364946e-05,784083470.341286,129,14487
2017,"Oregon","eastside","RaPIPOm_fpl","B",1.87245920658304,515161.426636414,7.05314293522778e-05,1346359169.3185,249,14487
2017,"Oregon","eastside","RaPIPOm_fpl","C",0.00453162539490995,549.115275471405,9.29488757203544e-10,117423.166455845,3,6938
2017,"Oregon","eastside","RaPIPOm_fpl","E",1.00998990080375,277874.058007337,2.08214231785521e-05,521906237.550877,154,14487
2017,"Oregon","eastside","RaPIPOxe_fpd","A",0.230745315418889,63483.9389092947,1.32909892145179e-06,247041891.380538,43,14487
2017,"Oregon","eastside","RaPIPOxe_fpd","B",1.92764654006405,530344.873810259,7.43869698865851e-05,1958209459.08775,187,14487
2017,"Oregon","eastside","RaPIPOxe_fpd","C",0.0197196500060096,2389.50930441258,3.05705838996428e-08,4161991.52254531,2,6938
2017,"Oregon","eastside","RaPIPOxe_fpd","E",0.416538769327007,114600.470814775,3.78566271200585e-06,294948214.230575,55,14487
2017,"Oregon","eastside","RaPIPOxe_fxp","A",0.933215726865581,256751.51881622,1.65694345020987e-05,1135454086.75421,98,14487
2017,"Oregon","eastside","RaPIPOxe_fxp","B",6.82309749950865,1877208.6620464,0.000832085418566236,8582488955.34633,474,14487
2017,"Oregon","eastside","RaPIPOxe_fxp","C",0.160948367775641,44281.013154571,7.00614413532623e-07,207284280.01109,13,14487
2017,"Oregon","eastside","RaPIPOxe_fxp","E",0.987440732885223,271670.205088389,1.96534316734777e-05,1221923221.36899,85,14487
2017,"Oregon","eastside","RaREFI_fcw","A",0.0277894982336769,7645.60184021086,3.02786249207745e-08,11080677.273222,10,14487
2017,"Oregon","eastside","RaREFI_fcw","B",0.141549005275063,38943.752280476,6.11672920307046e-07,164933729.954313,15,14487
2017,"Oregon","eastside","RaREFI_fcw","C",0.0182307503575133,5015.74577956626,1.78001745611295e-08,8508275.337869,3,14487
2017,"Oregon","eastside","RaREFI_fcw","D",0.0001995002782321,24.1742511111112,3.90804821525671e-12,537.286812601468,1,6938
2017,"Oregon","eastside","RaREFI_fcw","E",0.656616513207073,193431.140987544,8.62739060257481e-06,628154229.374698,86,14824
2017,"Oregon","eastside","RaREFI_frf","A",0.067893107214222,8226.88086981382,1.31788397914736e-07,15113145.2081334,6,6938
2017,"Oregon","eastside","RaREFI_frf","B",0.16319972811882,48076.6307028971,6.84808152983213e-07,169708614.803013,20,14824
2017,"Oregon","eastside","RaREFI_frf","E",0.0798647733419852,21972.8421469492,2.79016322714865e-07,115736357.519196,4,14487
2017,"Oregon","eastside","RaREFI_frm","B",0.0627776744030312,17271.7441280863,1.59092977030408e-07,61391431.1868103,8,14487
2017,"Oregon","eastside","RaREFI_frm","D",0.0151823734230208,1839.70925175237,2.58631760046268e-08,3587454.58796724,1,6938
2017,"Oregon","eastside","RaREFI_frm","E",0.153564229244345,45238.1313599995,6.2055008961802e-07,162225335.803377,18,14824
2017,"Oregon","eastside","RaSAWD_fal","A",0.111330834893193,32796.6933321625,3.56447516369933e-07,121035367.158503,13,14824
2017,"Oregon","eastside","RaSAWD_fal","B",0.229047440456053,67474.5560864667,1.42829562207448e-06,422455567.47497,13,14824
2017,"Oregon","eastside","RaSAWD_fsw","A",0.0570375057223719,6911.46397540313,1.0495290246442e-07,12566044.1795174,6,6938
2017,"Oregon","eastside","RaSAWD_fsw","B",0.215600590958382,30321.2327360427,7.41084264548632e-07,59915068.598767,18,7275
2017,"Oregon","eastside","RaSPFI_fcd","A",0.0247488179851721,3480.57798327287,2.90593951464157e-08,4921130.4266743,13,7275
2017,"Oregon","eastside","RaSPFI_fcd","B",0.800922067052995,112638.579934292,7.79431872381795e-06,359664162.504484,57,7275
2017,"Oregon","eastside","RaSPFI_fcd","C",1.75224364112068,246428.764487603,3.16472911505155e-05,920000910.329948,99,7275
2017,"Oregon","eastside","RaSPFI_fcd","D",0.00374675053910453,454.008832396859,9.88595226444487e-10,132265.18247506,2,6938
2017,"Oregon","eastside","RaSPFI_fcd","E",1.2596228664408,177148.485183723,1.74124927833287e-05,603731666.569941,77,7275
2017,"Oregon","eastside","RaSPFI_fmz","A",0.00255705124790577,309.848184266382,3.77832044655356e-10,49323.4171921987,3,6938
2017,"Oregon","eastside","RaSPFI_fmz","B",0.223852216000208,65944.1069217447,1.13222397628619e-06,184285307.980137,31,14824
2017,"Oregon","eastside","RaSPFI_fmz","C",0.422613855238739,116271.882354329,4.05059661449319e-06,409778088.260821,47,14487
2017,"Oregon","eastside","RaSPFI_fmz","D",0.0119170278036896,1675.9646712996,1.12342623344875e-08,1945008.26124089,2,7275
2017,"Oregon","eastside","RaSPFI_fmz","E",0.100653547847051,29651.2960196595,2.95171938986511e-07,94463728.2598174,14,14824
2017,"Oregon","eastside","RaSSHE_fss","A",0.0338295960536871,5208.11904295968,1.62882446037543e-07,22777074.8430845,1,7549
2017,"Oregon","eastside","RaSSHE_fss","B",0.12529219904118,19288.9293364632,1.30289526019416e-06,87790709.3211314,6,7549
2017,"Oregon","eastside","RaSSHE_fss","E",0.0748365928696361,11521.2101207485,5.40139212325764e-07,49184078.30312,3,7549
2017,"Oregon","eastside","RaTAOAco_ftm","A",0.19542225306995,53765.6608667767,1.05644742952118e-06,261401699.511468,22,14487
2017,"Oregon","eastside","RaTAOAco_ftm","B",0.392847744042809,115728.108928353,3.47796238205709e-06,561332259.568035,34,14824
2017,"Oregon","eastside","RaTAOAco_ftm","C",0.0127359937121401,3503.99766644397,6.831619557963e-09,2735279.78288905,7,14487
2017,"Oregon","eastside","RaTAOAco_ftm","E",1.62007495990059,477254.137956922,5.00475556326138e-05,1646602529.25691,173,14824
2017,"Oregon","westside","Na0210290_fdw","B",0.0341356316825896,5255.23370504969,1.94214470277662e-07,29486655.4568931,1,7549
2017,"Oregon","westside","Na0210290_fdw","E",0.0388197818383298,5976.36592275272,2.49652692656976e-07,38134302.5761806,1,7549
2017,"Oregon","westside","Na0210350_fvg","A",0.0487425613038649,7503.99328819714,2.89754896842932e-07,35288811.9545895,2,7549
2017,"Oregon","westside","Na0210350_fvg","B",0.0690277936478011,10626.9364263196,4.84369593815956e-07,48028273.1911279,4,7549
2017,"Oregon","westside","Na0210350_fvg","C",0.00403121974491918,620.612563228652,2.32661938299067e-09,324132.628266117,1,7549
2017,"Oregon","westside","Na0210350_fvg","E",0.514787754756666,79252.3772490757,1.76477637354799e-05,478556300.954555,11,7549
2017,"Oregon","westside","Na0710412_fmc","A",0.059731515963109,7237.90803168518,9.62244389442779e-08,10837495.8212204,8,6938
2017,"Oregon","westside","Na0710412_fmc","B",0.408712790093352,57479.7850763318,2.61739708497335e-06,198128470.658399,26,7275
2017,"Oregon","westside","Na0710412_fmc","C",0.0167691426385883,2358.34732394905,2.3190649896228e-08,4105255.49387719,2,7275
2017,"Oregon","westside","Na0710412_fmc","D",0.0253347651237826,3562.98332122603,3.26943953734337e-08,4856041.78815912,3,7275
2017,"Oregon","westside","Na0710412_fmc","E",0.711788959975236,209684.264560869,1.02081600192202e-05,873261604.951582,69,14824
2017,"Oregon","westside","Na0710412_fmi","E",0.0146263653484499,1772.33551707093,2.4859913111816e-08,3454938.64006402,1,6938
2017,"Oregon","westside","RaABAMlw_fsi","A",0.194691555870241,57353.7354531084,9.15448071315086e-07,192882046.604686,49,14824
2017,"Oregon","westside","RaABAMlw_fsi","B",1.22798495403119,361749.249365714,2.89348221986999e-05,1089204469.53206,176,14824
2017,"Oregon","westside","RaABAMlw_fsi","C",0.155427062832854,21858.6606125965,6.15124658132925e-07,77111255.8847857,13,7275
2017,"Oregon","westside","RaABAMlw_fsi","E",1.65551462765857,487694.227770022,5.18708917721726e-05,1342844206.49812,219,14824
2017,"Oregon","westside","RaABAMlw_fsw","A",0.0247781258338963,3002.46516586031,2.39803307171117e-08,2963347.42231477,10,6938
2017,"Oregon","westside","RaABAMlw_fsw","B",0.336514050125578,47326.0336970766,1.70257500722795e-06,116626812.924987,28,7275
2017,"Oregon","westside","RaABAMlw_fsw","C",0.0155721831825236,1886.94406814104,9.70439125860533e-09,1205302.24354546,4,6938
2017,"Oregon","westside","RaABAMlw_fsw","E",0.518999011821731,72990.0124914807,3.65183653163611e-06,227791739.265127,35,7275
2017,"Oregon","westside","RaABAMlw_fwc","A",0.000903712960781172,109.506534225849,8.95664103992435e-11,12421.6130064809,1,6938
2017,"Oregon","westside","RaABAMlw_fwc","B",0.0564016814071702,6834.41858582049,9.03348474024152e-08,10290575.3017176,6,6938
2017,"Oregon","westside","RaABAMlw_fwc","E",0.168240578887434,23660.7039220832,6.63549251472817e-07,76729320.7490582,11,7275
2017,"Oregon","westside","RaABAMup_fsi","A",0.0107595051876916,1656.44259458229,1.86206645035564e-08,2752167.43658095,1,7549
2017,"Oregon","westside","RaABAMup_fsi","B",0.0629858784878444,9696.77416985692,3.95612035101096e-07,36943705.8656759,3,7549
2017,"Oregon","westside","RaABAMup_fsi","E",0.0581473769146267,8951.87931084429,4.09676526904035e-07,49773807.0749077,2,7549
2017,"Oregon","westside","RaDFHEdy_fwi","A",1.11018280943283,327046.187864646,2.41254839590812e-05,1622278998.22436,136,14824
2017,"Oregon","westside","RaDFHEdy_fwi","B",4.10951692434211,1210613.0924131,0.000316414476390744,5193715773.58405,347,14824
2017,"Oregon","westside","RaDFHEdy_fwi","C",0.227920690178139,62706.8122495404,1.43378643813725e-06,312870493.87279,27,14487
2017,"Oregon","westside","RaDFHEdy_fwi","D",0.00294991366448533,357.45290339095,9.64512265674297e-10,133745.367215338,1,6938
2017,"Oregon","westside","RaDFHEdy_fwi","E",3.86757091751123,1139338.77747073,0.000279589259115576,4265682647.56946,392,14824
2017,"Oregon","westside","RaDFHEwt_fdm","A",0.0204607833083466,2479.31540752316,3.0039464770069e-08,4005036.66199045,4,6938
2017,"Oregon","westside","RaDFHEwt_fdm","B",0.0346370660507325,4197.11260496791,5.89382728567972e-08,7568231.67749912,3,6938
2017,"Oregon","westside","RaDFHEwt_fdm","E",0.147143781286851,17830.0037964279,3.56492781603609e-07,32330655.0817718,10,6938
2017,"Oregon","westside","RaDFHEwt_fhc","A",0.00829941259464981,1277.70750531513,1.00685019336593e-08,1417330.92336771,1,7549
2017,"Oregon","westside","RaDFHEwt_fhc","B",0.262831016151325,40463.2446135569,5.12463344136595e-06,246059267.783432,7,7549
2017,"Oregon","westside","RaDFHEwt_fhc","E",0.125415072413276,34504.8946321423,5.77572704982766e-07,203908907.641102,6,14487
2017,"Oregon","westside","RaDFHEwt_fwm","A",0.229325874675727,63093.4144504962,1.45415410831105e-06,319914219.74309,21,14487
2017,"Oregon","westside","RaDFHEwt_fwm","B",0.601806205606635,165572.281814734,8.13566677516025e-06,873792119.452167,38,14487
2017,"Oregon","westside","RaDFHEwt_fwm","C",0.0156611803344412,4308.7913346982,1.34537337432044e-08,6599982.86793051,4,14487
2017,"Oregon","westside","RaDFHEwt_fwm","E",0.494212255743944,145588.846146536,5.24405167438205e-06,635320162.238945,46,14824
2017,"Oregon","westside","RaDFHEwt_fwn","A",0.786890948210801,216493.829111133,1.34700904554373e-05,1112326493.44497,73,14487
2017,"Oregon","westside","RaDFHEwt_fwn","B",3.22085963657637,948825.59596429,0.000195158079514255,4532253035.71207,244,14824
2017,"Oregon","westside","RaDFHEwt_fwn","C",0.111800836387204,30759.270039041,3.90528326303979e-07,110721044.156797,14,14487
2017,"Oregon","westside","RaDFHEwt_fwn","E",2.77274206341973,816815.675822481,0.00014466877841974,3530564964.27991,216,14824
2017,"Oregon","westside","RaDFHEwt_fww","A",0.150056969855201,41284.5109765623,7.15398146293937e-07,214018724.440863,18,14487
2017,"Oregon","westside","RaDFHEwt_fww","B",0.863133140923701,237470.006658702,1.61971370493239e-05,1223060566.90577,65,14487
2017,"Oregon","westside","RaDFHEwt_fww","E",0.401434982786318,110445.032771288,3.71884377622277e-06,445599507.77735,41,14487
2017,"Oregon","westside","RaDFWV_fwx","A",0.95234433547206,146614.894873574,5.56862829383255e-05,722263488.486979,59,7549
2017,"Oregon","westside","RaDFWV_fwx","B",1.35245775839743,372095.726215015,3.80194404477521e-05,1877558839.01587,79,14487
2017,"Oregon","westside","RaDFWV_fwx","C",0.0442790394311194,6816.82713855642,1.89220193166531e-07,16787698.6526363,5,7549
2017,"Oregon","westside","RaDFWV_fwx","D",0.0214265857331472,3298.65627142922,5.94276565752437e-08,7686380.64049545,1,7549
2017,"Oregon","westside","RaDFWV_fwx","E",2.3008296712088,633017.09949148,0.000106671238015543,3091803362.23304,131,14487
2017,"Oregon","westside","RaMCONsw_fiw","A",0.0006043974872593,73.2372744409538,4.00617067545549e-11,5556.0004634104,1,6938
2017,"Oregon","westside","RaMCONsw_fiw","B",0.129769562138247,18250.2890096795,5.16043186853691e-07,68556779.6334063,7,7275
2017,"Oregon","westside","RaMCONsw_fiw","E",0.283433013647484,39860.922150915,1.81780595161684e-06,200151120.789543,10,7275
2017,"Oregon","westside","RaSAWD_fal","A",0.0719539724274623,10119.3282196385,3.32961014372434e-07,62386336.8961895,2,7275
2017,"Oregon","westside","RaSAWD_fal","B",0.0105583440998859,1279.39702064582,1.28677736329825e-08,1780684.46937612,1,6938
2017,"Oregon","westside","RaSSHE_fss","A",0.332631702335665,91515.4902799965,2.73811121737188e-06,457346632.686669,42,14487
2017,"Oregon","westside","RaSSHE_fss","B",1.60378347157689,441241.859010193,5.34274680464863e-05,2353801434.16802,100,14487
2017,"Oregon","westside","RaSSHE_fss","E",0.697794823203172,205561.764153843,9.86391678724e-06,859442568.419159,69,14824
2017,"Washington","eastside","Na0710412_fmh","A",0.382719763840003,84597.2430204687,4.27667975736469e-06,290834786.154947,46,9535
2017,"Washington","eastside","Na0710412_fmh","B",1.32674649680923,293267.049213712,4.67297255826794e-05,1365275422.24505,103,9535
2017,"Washington","eastside","Na0710412_fmh","C",0.0604737568286047,13367.2561130888,2.22712511253014e-07,65619984.9842936,4,9535
2017,"Washington","eastside","Na0710412_fmh","D",0.0340873644182717,7534.74819979598,7.61608967389442e-08,21163283.5986515,5,9535
2017,"Washington","eastside","Na0710412_fmh","E",1.881845160313,415967.314456342,9.31743003327814e-05,2149467249.77847,116,9535
2017,"Washington","eastside","Na1010471_frn","A",0.241553490996899,48116.6045149252,1.89176618025566e-06,164086209.912953,36,9203
2017,"Washington","eastside","Na1010471_frn","B",2.39705796466595,529851.119096556,0.00014898405140232,1477978409.71405,202,9535
2017,"Washington","eastside","Na1010471_frn","C",0.0385900092807475,7686.99391230431,1.26393125040251e-07,34961565.9183678,5,9203
2017,"Washington","eastside","Na1010471_frn","E",0.330805821338057,73122.0676443056,3.34835660839077e-06,274700096.142397,28,9535
2017,"Washington","eastside","RaABAMlw_fsi","A",0.134476642458091,29725.0214842831,6.21971853064466e-07,84090987.0709944,16,9535
2017,"Washington","eastside","RaABAMlw_fsi","B",0.883956673967359,195391.784361688,2.15996384249854e-05,828681609.254303,63,9535
2017,"Washington","eastside","RaABAMlw_fsi","C",0.0845684067584936,7013.13546997138,6.39930396212243e-07,24780763.5520897,4,3674
2017,"Washington","eastside","RaABAMlw_fsi","E",0.884988742330996,73390.8344411788,3.50213997515513e-05,228429069.131124,32,3674
2017,"Washington","eastside","RaABLA_faf","B",0.031252999387673,1909.01961730458,1.15346918526836e-07,3802390.72702654,1,3342
2017,"Washington","eastside","RaABLA_faf","E",0.031252999387673,1909.01961730458,1.15346918526836e-07,3802390.72702654,1,3342
2017,"Washington","eastside","RaDFHEdy_fwi","B",0.0551424497481086,3368.25329977423,2.3237325714457e-07,7074022.57127976,1,3342
2017,"Washington","eastside","RaDFHEdy_fwi","E",0.0524377692636443,10445.4189210458,1.41208498947542e-07,27089828.6041649,3,9203
2017,"Washington","eastside","RaMCONdy_fdd","A",1.5041979914616,332491.329315765,5.88924797408006e-05,1459891536.05564,176,9535
2017,"Washington","eastside","RaMCONdy_fdd","B",13.0550580444114,2885719.58486863,0.00429168902405282,11017001813.3166,869,9535
2017,"Washington","eastside","RaMCONdy_fdd","C",0.283293956293775,56431.1581679068,2.54520816083405e-06,218927370.26075,35,9203
2017,"Washington","eastside","RaMCONdy_fdd","E",1.70021818103862,375820.075780756,7.65478963994695e-05,1817629942.2484,110,9535
2017,"Washington","eastside","RaMCONdy_fmd","A",0.860512450513738,171411.048917816,2.04082338672096e-05,695164202.628173,76,9203
2017,"Washington","eastside","RaMCONdy_fmd","B",5.63125591421881,1244745.55561436,0.000796235540686429,5834292260.17286,337,9535
2017,"Washington","eastside","RaMCONdy_fmd","C",0.166555453667322,33177.2596655097,9.4156046572164e-07,104315652.859721,20,9203
2017,"Washington","eastside","RaMCONdy_fmd","E",1.55679605393291,344117.724118703,6.43624310087938e-05,1862485903.78156,76,9535
2017,"Washington","eastside","RaMCONms_fcm","A",0.135655556428155,27022.1089828483,7.13539382034681e-07,103303808.882779,19,9203
2017,"Washington","eastside","RaMCONms_fcm","B",1.10411417214474,244055.896163023,3.20070504182717e-05,926433426.958694,79,9535
2017,"Washington","eastside","RaMCONms_fcm","C",0.0401509165204512,2452.52899856173,9.81768812169417e-08,2809686.62444764,3,3342
2017,"Washington","eastside","RaMCONms_fcm","E",0.567252946843096,47041.4651811039,1.53004732220849e-05,195754436.860028,19,3674
2017,"Washington","eastside","RaMCONms_fmm","A",0.25253411990296,55820.7135634679,2.01500156298106e-06,196334423.106011,40,9535
2017,"Washington","eastside","RaMCONms_fmm","B",2.78391968218402,615363.908934799,0.000199520925345471,2351407418.52886,234,9535
2017,"Washington","eastside","RaMCONms_fmm","C",0.0608300494570407,12117.1315730864,1.89305558955486e-07,37735690.1064764,13,9203
2017,"Washington","eastside","RaMCONms_fmm","E",1.03472583181516,228718.140331571,2.88749636257911e-05,906426399.597804,89,9535
2017,"Washington","eastside","RaOAPI_fop","A",0.00486356063060464,671.724414244083,3.657823379374e-09,471900.937249016,1,5861
2017,"Washington","eastside","RaPIPOm_fdp","E",0.00446559400184152,272.770829023073,2.1198710954628e-09,64485.0512619377,1,3342
2017,"Washington","eastside","RaPIPOm_fpd","A",0.242212841312962,48247.9447752703,1.9767759543372e-06,230974770.995627,18,9203
2017,"Washington","eastside","RaPIPOm_fpd","B",1.18261550945352,235572.843624613,3.6404900302305e-05,1245806932.08343,53,9203
2017,"Washington","eastside","RaPIPOm_fpd","C",0.0500440008725622,6911.76274456623,3.45124680574489e-07,43200375.5188882,1,5861
2017,"Washington","eastside","RaPIPOm_fpd","E",1.22805726558072,244624.6813729,4.03385851166717e-05,1416657353.58315,44,9203
2017,"Washington","eastside","RaSAWD_fal","A",0.761120281487488,168239.750084405,1.62167238803515e-05,934488787.995682,41,9535
2017,"Washington","eastside","RaSAWD_fal","B",1.15448361078775,255189.670909678,3.609620489238e-05,1458623486.24866,60,9535
2017,"Washington","eastside","RaSAWD_fal","C",0.0430693182655866,2630.79304655057,1.42335056645795e-07,4425796.16506148,2,3342
2017,"Washington","eastside","RaSPFI_fcd","A",0.0906393107347398,20035.1184388798,3.84045050635953e-07,91307463.5881638,26,9535
2017,"Washington","eastside","RaSPFI_fcd","B",0.51846135196577,114601.870958786,7.83179392287668e-06,569752819.74836,43,9535
2017,"Washington","eastside","RaSPFI_fcd","C",2.17850504475918,481541.686908688,0.000122408722167528,1991104188.98908,180,9535
2017,"Washington","eastside","RaSPFI_fcd","D",0.0783507401546017,15607.1914419942,2.99946760428458e-07,62214240.0474738,10,9203
2017,"Washington","eastside","RaSPFI_fcd","E",1.38094803855286,305247.880705044,5.11104394974256e-05,1465216793.28142,108,9535
2017,"Washington","eastside","RaSSHE_fss","E",0.0527617673763601,7287.12356588056,3.88389626419282e-07,46970307.7697514,1,5861
2017,"Washington","westside","Na0710411_fmt","A",0.16501888841496,36476.1486737437,1.04957442698812e-06,200573993.227585,18,9535
2017,"Washington","westside","Na0710411_fmt","B",0.321129052223144,70983.0926923626,3.37098713555782e-06,409746376.214925,22,9535
2017,"Washington","westside","Na0710411_fmt","C",0.125257358036159,27687.1699845547,6.40565280793214e-07,112850601.731774,12,9535
2017,"Washington","westside","Na0710411_fmt","D",0.466291707625113,10186.509060554,0.000117252037433149,78115829.8216079,2,332
2017,"Washington","westside","Na0710411_fmt","E",1.21944736229381,269549.405610957,3.99453491544785e-05,1410572358.79279,70,9535
2017,"Washington","westside","Na0710412_fmc","A",0.245696588581387,54309.3301609817,1.9647146279105e-06,225552993.638065,27,9535
2017,"Washington","westside","Na0710412_fmc","B",0.354378659649812,78332.6611901761,3.7762889061342e-06,350477560.950884,31,9535
2017,"Washington","westside","Na0710412_fmc","C",0.071671468742252,14276.7041049265,1.9651533704658e-07,26562797.3498351,7,9203
2017,"Washington","westside","Na0710412_fmc","D",0.0261318205887039,5776.23678152678,5.20576883837727e-08,17165589.1760305,3,9535
2017,"Washington","westside","Na0710412_fmc","E",1.13620090435784,251148.42009105,3.45963994927665e-05,1012830866.07988,91,9535
2017,"Washington","westside","RaABAMlw_fsi","A",0.318216609203957,63387.6276097531,3.09749347779683e-06,201041512.029104,47,9203
