"strataID","BpS","SCLASS","YEAR","STATE","ew","MAP_ZONE","PVT","BpS_Code","BPS_LLID","sclass","AREA_TOTAL","AREA_STRATA","avg","low","high","departure"
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030111","RaMCONsw","C",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030111","C",830.606503479718,7766.0334,977.529720734131,830.606503479718,1124.45286809424,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030111","RaMCONsw","D",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030111","D",3790.52753682247,7766.0334,4027.50525801748,3790.52753682247,4264.48297921249,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030111","RaMCONsw","E",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030111","E",1583.13866571888,7766.0334,1404.33139259016,1225.52411946144,1583.13866571888,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030201","RaMCONsw","A",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030201","A",872.479577595306,5187.363375,757.12310498405,641.766684246428,872.479577595306,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030201","RaMCONsw","B",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030201","B",204.330782827041,5187.363375,149.069909727797,93.8090418159161,204.330782827041,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030201","RaMCONsw","C",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030201","C",751.084282597314,5187.363375,652.946183737789,554.808038191994,751.084282597314,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030201","RaMCONsw","D",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030201","D",2405.17178698034,5187.363375,2690.19358944037,2531.9030583157,2848.48412056504,-126.731271335358
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030201","RaMCONsw","E",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030201","E",954.296945,5187.363375,938.030633796265,818.595363300063,1057.46590429247,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030202","RaMCONsw","A",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030202","A",910.139341830122,7356.604205,1073.73527072958,910.139341830122,1237.33127319508,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030202","RaMCONsw","B",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030202","B",667.619473341252,7356.604205,211.407654614611,133.037911864038,289.777404721787,377.842068619464
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030202","RaMCONsw","C",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030202","C",1027.242505,7356.604205,925.99386117309,786.816509982978,1065.17114615376,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030202","RaMCONsw","D",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030202","D",3590.68901462058,7356.604205,3815.17315091524,3590.68901462058,4039.65728720991,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030202","RaMCONsw","E",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030202","E",1160.91387020805,7356.604205,1330.29433377692,1160.91387020805,1499.67479734579,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030203","RaMCONsw","A",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030203","A",1009.19014840192,8157.226205,1190.59028371747,1009.19014840192,1371.99050060528,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030203","RaMCONsw","B",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030203","B",634.347234317506,8157.226205,234.415229106361,147.516477803472,321.313988566475,313.033245751031
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030203","RaMCONsw","C",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030203","C",1244.96721,8157.226205,1026.77012104259,872.446046424186,1181.09412224595,63.8730877540452
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030203","RaMCONsw","D",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030203","D",3981.46504934454,8157.226205,4230.37987854591,3981.46504934454,4479.29470774728,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030203","RaMCONsw","E",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030203","E",1287.25656293603,8157.226205,1475.07076600271,1287.25656293603,1662.88496906938,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030204","RaMCONsw","A",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030204","A",368.826683915257,2981.204975,435.122624750748,368.826683915257,501.418595398288,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030204","RaMCONsw","B",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030204","B",314.762416781024,2981.204975,85.6712600171969,53.9125490050313,117.429974010567,197.332442770456
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030204","RaMCONsw","C",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030204","C",372.066835,2981.204975,375.251600986283,318.851093331776,431.652081809946,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030204","RaMCONsw","D",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030204","D",1455.0979848541,2981.204975,1546.06838441364,1455.0979848541,1637.03878397318,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030204","RaMCONsw","E",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030204","E",470.451054449618,2981.204975,539.091131662976,470.451054449618,607.731208876334,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030205","RaMCONsw","A",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030205","A",413.647173888995,3343.48643,487.999518127769,413.647173888995,562.351895801408,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030205","RaMCONsw","B",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030205","B",412.695534063856,3343.48643,96.0821874747137,60.4641000926252,131.700278200289,280.995255863567
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030205","RaMCONsw","C",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030205","C",357.598458571423,3343.48643,420.852858577231,357.598458571423,484.107228491662,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030205","RaMCONsw","D",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030205","D",1631.9241405667,3343.48643,1733.94942866652,1631.9241405667,1835.97471676634,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030205","RaMCONsw","E",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030205","E",527.621122909031,3343.48643,604.602467245146,527.621122909031,681.583811581262,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030206","RaMCONsw","A",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030206","A",191.333141361186,1546.53483,225.724933421611,191.333141361186,260.116740947385,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030206","RaMCONsw","B",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030206","B",124.926297004753,1546.53483,44.4429647265638,27.96776320634,60.9181677933223,64.0081292114307
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030206","RaMCONsw","C",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030206","C",165.4077212256,1546.53483,194.666141981247,165.4077212256,223.92454881808,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030206","RaMCONsw","D",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030206","D",754.849040408461,1546.53483,802.040995539907,754.849040408461,849.232950671353,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030206","RaMCONsw","E",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030206","E",310.01863,1546.53483,279.659808249484,244.051968119556,315.267648379413,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030207","RaMCONsw","A",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030207","A",26.0283508380331,210.38567,30.7069006351516,26.0283508380331,35.3854525361269,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030207","RaMCONsw","B",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030207","B",25.9684698167093,210.38567,6.04587929699875,3.80464538297349,8.28711342140968,17.6813563952996
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030207","RaMCONsw","C",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030207","C",22.5015392981619,210.38567,26.4817616212625,22.5015392981619,30.4619820508921,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030207","RaMCONsw","D",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030207","D",102.687258013576,210.38567,109.10710120517,102.687258013576,115.526944396764,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030207","RaMCONsw","E",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030207","E",33.2000520335202,210.38567,38.0440291348881,33.2000520335202,42.8880062362561,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030208","RaMCONsw","A",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030208","A",306.672302791455,2478.81467,361.796104100846,306.672302791455,416.919930198383,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030208","RaMCONsw","B",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030208","B",204.310464928815,2478.81467,71.2340070236237,44.8272488780365,97.6407676480257,106.669697280789
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030208","RaMCONsw","C",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030208","C",265.118559214918,2478.81467,312.014497918174,265.118559214918,358.910414312097,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030208","RaMCONsw","D",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030208","D",1209.88602306481,2478.81467,1285.5261628254,1209.88602306481,1361.16630258598,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030208","RaMCONsw","E",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030208","E",492.82732,2478.81467,448.243920441293,391.171014762808,505.316826119778,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030209","RaMCONsw","A",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030209","A",342.04351,2055.152195,299.960326394753,254.257917647213,345.662755693815,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030209","RaMCONsw","B",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030209","B",80.9526586968783,2055.152195,59.0591655217394,37.1656744017527,80.9526586968783,1.4210854715202e-14
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030209","RaMCONsw","C",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030209","C",219.806262848112,2055.152195,258.687060403897,219.806262848112,297.567839463313,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030209","RaMCONsw","D",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030209","D",993.398319872301,2055.152195,1065.8126027875,1003.10037135671,1128.52483421829,-9.70205148441255
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030209","RaMCONsw","E",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030209","E",418.951443582709,2055.152195,371.633058388479,324.31467319425,418.951443582709,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030210","RaMCONsw","A",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030210","A",751.327881960009,6072.940265,886.377733238991,751.327881960009,1021.42764524738,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030210","RaMCONsw","B",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030210","B",728.071420871267,6072.940265,174.518843512838,109.823944474479,239.213748624138,488.857672247129
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030210","RaMCONsw","C",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030210","C",649.523819888907,6072.940265,764.415924515662,649.523819888907,879.307974485954,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030210","RaMCONsw","D",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030210","D",2964.14477227982,6072.940265,3149.45836428074,2964.14477227982,3334.77195628166,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030210","RaMCONsw","E",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030210","E",979.87237,6072.940265,1098.16945410824,958.344419534183,1237.99448868229,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030211","RaMCONsw","A",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030211","A",80.5338085654575,650.950165,95.0096175043222,80.5338085654575,109.485432952689,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030211","RaMCONsw","B",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030211","B",50.3732232580343,650.950165,18.7064362603756,11.7718784735343,25.6409946981672,24.7322285598671
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030211","RaMCONsw","C",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030211","C",69.6215703231711,650.950165,81.9366979550057,69.6215703231711,94.2518197282889,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030211","RaMCONsw","D",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030211","D",317.722626010291,650.950165,337.586136604157,317.722626010291,357.449647198023,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030211","RaMCONsw","E",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030211","E",132.698936843046,650.950165,117.711282534691,102.723628226336,132.698936843046,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030212","RaMCONsw","A",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030212","A",576.640778925472,4660.95441,680.290933944511,576.640778925472,783.941135573094,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030212","RaMCONsw","B",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030212","B",360.683981223739,4660.95441,133.942429499471,84.2893847107382,183.595478949159,177.08850227458
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030212","RaMCONsw","C",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030212","C",498.506617981899,4660.95441,586.685792873594,498.506617981899,674.864925816699,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030212","RaMCONsw","D",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030212","D",2274.96781548469,4660.95441,2417.19516602321,2274.96781548469,2559.42251656172,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030212","RaMCONsw","E",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030212","E",950.155216384201,4660.95441,842.840129607807,735.525042831413,950.155216384201,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030213","RaMCONsw","A",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030213","A",474.1507082366,3832.533035,559.378455227873,474.1507082366,644.606240544476,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030213","RaMCONsw","B",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030213","B",296.577299762796,3832.533035,110.135980893424,69.3080907872962,150.963874832086,145.61342493071
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030213","RaMCONsw","C",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030213","C",409.903833747594,3832.533035,482.410357314183,409.903833747594,554.916846387975,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030213","RaMCONsw","D",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030213","D",1870.62316844392,3832.533035,1987.57153812758,1870.62316844392,2104.51990781125,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030213","RaMCONsw","E",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030213","E",781.278024809092,3832.533035,693.036737929733,604.795451050375,781.278024809092,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030301","RaMCONsw","A",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030301","A",1453.92826990928,11752.018985,1715.2692920331,1453.92826990928,1976.61043167712,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030301","RaMCONsw","B",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030301","B",909.419964682031,11752.018985,337.719238574318,212.525238871531,462.913250029124,446.506714652907
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030301","RaMCONsw","C",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030301","C",1256.92266504521,11752.018985,1479.25552785663,1256.92266504521,1701.58828489989,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030301","RaMCONsw","D",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030301","D",5736.04944525515,11752.018985,6094.65808560761,5736.04944525515,6453.26672596007,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030301","RaMCONsw","E",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030301","E",2395.69864010833,11752.018985,2125.11694669651,1854.53525328468,2395.69864010833,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030302","RaMCONsw","A",2014,"Oregon","westside","OCR","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030302","A",75.6638105756775,611.58625,89.2642460324175,75.6638105756775,102.86468760502,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030302","RaMCONsw","B",2014,"Oregon","westside","OCR","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030302","B",47.3270802731788,611.58625,17.5752305145312,11.0600156481787,24.09044599247,23.2366342807088
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030302","RaMCONsw","C",2014,"Oregon","westside","OCR","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030302","C",65.411451448145,611.58625,76.9818651780887,65.411451448145,88.5522734037562,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030302","RaMCONsw","D",2014,"Oregon","westside","OCR","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030302","D",298.509470969696,611.58625,317.171805828982,298.509470969696,335.834140688269,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030302","RaMCONsw","E",2014,"Oregon","westside","OCR","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030302","E",124.674436733302,611.58625,110.593107950256,96.51177916721,124.674436733302,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030303","RaMCONsw","A",2014,"Oregon","westside","OCR","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030303","A",333.25093588822,2693.64824,393.152199252597,333.25093588822,453.053489553455,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030303","RaMCONsw","B",2014,"Oregon","westside","OCR","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030303","B",208.445671370451,2693.64824,77.40770617891,48.7123307384513,106.103084313017,102.342587057434
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030303","RaMCONsw","C",2014,"Oregon","westside","OCR","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030303","C",288.095818159975,2693.64824,339.056127649822,288.095818159975,390.016412896835,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030303","RaMCONsw","D",2014,"Oregon","westside","OCR","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030303","D",1314.74425904908,2693.64824,1396.93996807296,1314.74425904908,1479.13567709684,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030303","RaMCONsw","E",2014,"Oregon","westside","OCR","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030303","E",549.111555532276,2693.64824,487.092263088547,425.072970644817,549.111555532276,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030304","RaMCONsw","A",2014,"Oregon","westside","OCR","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030304","A",9.43734073725723,76.281485,11.1336859596797,9.43734073725723,12.830031944917,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030304","RaMCONsw","B",2014,"Oregon","westside","OCR","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030304","B",5.90297764861829,76.281485,2.19211056963062,1.3794855881183,3.00473562742444,2.89824202119385
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030304","RaMCONsw","C",2014,"Oregon","westside","OCR","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030304","C",8.15859194425954,76.281485,9.60173809312161,8.15859194425954,11.0448835554503,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030304","RaMCONsw","D",2014,"Oregon","westside","OCR","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030304","D",37.2322721973112,76.281485,39.5599743270331,37.2322721973112,41.887676456755,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030304","RaMCONsw","E",2014,"Oregon","westside","OCR","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030304","E",15.5503024725537,76.281485,13.7939767370683,12.0376510015829,15.5503024725537,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030305","RaMCONsw","A",NA,NA,NA,NA,NA,NA,NA,NA,0.11005645174644,0.88958,0.12983890331988,0.11005645174644,0.14962136378912,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030305","RaMCONsw","B",2014,"Oregon","westside","OCR","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030305","B",0.06883938948826,0.88958,0.0255639716575,0.01608729548826,0.03504064871632,0.03379874077194
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030305","RaMCONsw","C",NA,NA,NA,NA,NA,NA,NA,NA,0.09514392937912,0.88958,0.11197362207722,0.09514392937912,0.1288033067691,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030305","RaMCONsw","D",NA,NA,NA,NA,NA,NA,NA,NA,0.43419559413774,0.88958,0.46134080847852,0.43419559413774,0.4884860228193,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030305","RaMCONsw","E",2014,"Oregon","westside","OCR","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030305","E",0.18134463524844,0.88958,0.1608627024731,0.14038076969776,0.18134463524844,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030306","RaMCONsw","A",2014,"Oregon","westside","OCR","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030306","A",7.73146573518741,62.492995,9.12118295822157,7.73146573518741,10.5109008061857,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030306","RaMCONsw","B",2014,"Oregon","westside","OCR","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030306","B",4.83596711155027,62.492995,1.79586900893937,1.13013250805026,2.46160557232148,2.37436153922879
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030306","RaMCONsw","C",2014,"Oregon","westside","OCR","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030306","C",6.68386103888318,62.492995,7.8661469509247,6.68386103888318,9.04843230052928,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030306","RaMCONsw","D",2014,"Oregon","westside","OCR","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030306","D",30.5022404881762,62.492995,32.409191795616,30.5022404881762,34.3161431030558,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030306","RaMCONsw","E",2014,"Oregon","westside","OCR","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030306","E",12.7394606262029,62.492995,11.3006048487353,9.86174907126764,12.7394606262029,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030501","RaMCONsw","A",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030501","A",1212.49754,8397.857595,1225.7117070655,1038.96041859933,1412.46307951024,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030501","RaMCONsw","B",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030501","B",330.79248404424,8397.857595,241.330283439714,151.868091233046,330.79248404424,0
"2014_Oregon_RaMCONsw_fvw_RaMCONsw_fvw_1710030501","RaMCONsw","C",2014,"Oregon","eastside","OSW","fvw","RaMCONsw_fvw","RaMCONsw_fvw_1710030501","C",1142.22072,8397.857595,1057.05898581448,898.182479321238,1215.935416727,0
